,cost,numRoom,NameRoom,square,squareKitchen,floor,repair,warmFloor,SellingMethod,ceilingHeight,livingSpace,Appliances,Balcony,Furniture,Toilet,TransactionType,TypeRoom,name,district,districtName,typeHome,yearBuilding,floorInHome,passengerElevator,freightElevator,nameHome,frame,officialDeveloper,participationType,deadLine,inHome,parking,yard
6944,1100000,1,1,18.0,4.0,2,Косметический,,Свободная,2.5,14.0,,,"Кухня,Хранение одежды",Совмещенный,Возможна ипотека,,"Пермский край, Пермь, ул. Богдана Хмельницкого, 58Б",4.0,р-н Кировский,Кирпичный,1976,5.0,нет,нет,,,,,,,Открытая во дворе,"Детская площадка,Спортивная площадка"
6945,3900000,2,2,41.8,5.5,4,Евро,Есть,Альтернативная,,31.5,,Балкон,"Кухня,Хранение одежды,Спальные места",Совмещенный,Возможна ипотека,Смежные,"Пермский край, Пермь, ул. Мира, 3",7.0,р-н Индустриальный,Кирпичный,1963,5.0,,,,,,,,Газ,,
6946,2900000,1,1,33.3,6.7,4,Косметический,,Альтернативная,2.5,19.5,,Балкон,"Кухня,Хранение одежды",Совмещенный,Возможна ипотека,,"Пермский край, Пермь, Норильская ул., 7",7.0,р-н Индустриальный,Панельный,1982,5.0,нет,нет,,,,,,Газ,Открытая во дворе,
6947,1600000,1,1,31.3,7.3,1,Косметический,,Свободная,,17.7,,,,Совмещенный,,,"Пермский край, Пермь, ул. Анвара Гатауллина, 25",3.0,р-н Свердловский,Кирпичный,1959,2.0,,,,,,,,,,
6948,5000000,3,3,80.0,10.0,1,Косметический,,Свободная,,,,,"Кухня,Хранение одежды",Совмещенный,Возможна ипотека,Изолированные,"Пермский край, Пермь, Цимлянская ул., 21А",6.0,р-н Орджоникидзевский,Кирпичный,2016,9.0,1,нет,,,,,,,"Открытая во дворе,За шлагбаумом во дворе","Закрытая территория,Детская площадка,Спортивная площадка"
6949,2850000,1,1,32.3,7.0,1,Косметический,,Свободная,,,,Балкон,"Кухня,Хранение одежды,Спальные места",Совмещенный,Возможна ипотека,,"Пермь, Подольская улица, 33",1.0,р-н Мотовилихинский,Кирпичный,1977,5.0,нет,нет,,,,,,"Мусоропровод,Газ",Открытая во дворе,"Детская площадка,Спортивная площадка"
6950,3200000,2,2,43.9,8.0,8,Требует ремонта,,Альтернативная,,17.0,,,,Раздельный,Возможна ипотека,Изолированные,"Пермский край, Пермь, Сокольская ул., 9",4.0,р-н Кировский,Панельный,1975,9.0,1,,,,,,,Мусоропровод,Открытая во дворе,
6951,7000000,3,3,75.0,9.0,9,Евро,,Свободная,2.5,55.0,"Кондиционер,Холодильник,Водонагреватель","Балкон,Лоджия","Кухня,Хранение одежды",Раздельный,Возможна ипотека,Изолированные,"Пермь, Уральская улица, 53А",1.0,р-н Мотовилихинский,Панельный,1994,16.0,1,1,,,,,,Консьерж,За шлагбаумом во дворе,Детская площадка
6952,2750000,1,1,33.7,6.8,3,Косметический,,Свободная,2.5,18.2,,Балкон,Кухня,Совмещенный,Возможна ипотека,,"Пермский край, Пермь, ул. Каляева, 17",4.0,р-н Кировский,Кирпичный,1989,5.0,нет,,,,,,,"Мусоропровод,Газ",Открытая во дворе,
6953,2450000,1,1,30.0,5.0,5,Косметический,,Свободная,,18.2,,,,Совмещенный,Возможна ипотека,,"Пермь, Хабаровская улица, 161",5.0,р-н Дзержинский,Кирпичный,,5.0,,,,,,,,Газ,Открытая во дворе,
6954,1699000,1,1,32.6,5.7,1,Косметический,,Альтернативная,,19.0,,,,Совмещенный,,,"Пермский край, Пермский муниципальный округ, д. Устиново, Школьная ул., 25",,,Кирпичный,1975,2.0,нет,,,,,,,,,Детская площадка
6955,4250000,2,2,53.5,9.0,3,Косметический,,Свободная,2.8,31.2,,Лоджия,,Раздельный,Возможна ипотека,Изолированные,"Пермь, Сысольская улица, 8А",4.0,р-н Кировский,Панельный,1989,9.0,1,нет,,,,,,,,
6956,2500000,1,1,34.7,8.8,4,Косметический,,Свободная,2.7,17.7,,Лоджия,,Раздельный,Возможна ипотека,,"Пермь, улица Карбышева, 86",6.0,р-н Орджоникидзевский,Панельный,1987,9.0,1,нет,,,,,,,,
6957,3290000,1,1,32.0,6.2,2,Требует ремонта,,Свободная,,19.0,,Балкон,,Совмещенный,,,"Пермский край, Пермь, ул. Луначарского, 132",5.0,р-н Дзержинский,Кирпичный,1966,5.0,,,,,,,,,,
6958,3300000,3,3,56.0,6.0,5,Требует ремонта,,Альтернативная,,,,Балкон,,Совмещенный,Возможна ипотека,"Изолированные,Смежные","Пермский край, Пермь, ул. Маршала Рыбалко, 103",4.0,р-н Кировский,Панельный,1962,5.0,,,,,,,,Газ,Открытая во дворе,Детская площадка
6959,3200000,1,1,60.0,6.0,1,Косметический,,Свободная,270.0,20.0,,,"Кухня,Хранение одежды",Совмещенный,,,"Пермский край, Пермь, ул. Героев Хасана, 17",3.0,р-н Свердловский,Кирпичный,1961,5.0,,,,,,,,Газ,За шлагбаумом во дворе,"Закрытая территория,Детская площадка"
6960,5300000,4,4,60.7,5.9,4,Косметический,,Альтернативная,2.5,44.0,,Балкон,,Раздельный,Возможна ипотека,Смежные,"Пермский край, Пермь, ш. Космонавтов, 82",5.0,р-н Дзержинский,Панельный,1970,5.0,нет,нет,,,,,,Газ,Открытая во дворе,Детская площадка
6961,6340000,3,3,72.2,10.0,6,Евро,,Свободная,,46.5,,Балкон,,Раздельный,Возможна ипотека,Изолированные,"Пермский край, Пермь, б-р Гагарина, 70А",1.0,р-н Мотовилихинский,Панельный,2001,16.0,2,нет,,,,,,,,
6962,1250000,0,Студия,17.5,,2,Евро,,Свободная,,,,,,Совмещенный,Возможна ипотека,,"Пермский край, Пермь, Коспашская ул., 13",6.0,р-н Орджоникидзевский,Кирпичный,,5.0,,,,,,,,,Открытая во дворе,
6963,3500000,2,2,43.4,6.1,2,Евро,,Свободная,,28.1,,Балкон,,Совмещенный,Возможна ипотека,"Изолированные,Смежные","Пермь, Кустовая улица, 3",3.0,р-н Свердловский,Кирпичный,,3.0,нет,нет,,,,,,,,
6964,3790000,3,3,61.9,6.0,1,Косметический,,Свободная,,45.0,,,"Кухня,Хранение одежды",Раздельный,Возможна ипотека,Изолированные,"Пермский край, Пермь, ул. Архитектора Свиязева, 16",7.0,р-н Индустриальный,Панельный,1971,5.0,,,,,,,,Газ,Открытая во дворе,Детская площадка
6965,2999000,2,2,44.0,5.0,2,Косметический,,Альтернативная,,,,Балкон,"Кухня,Хранение одежды,Спальные места",Совмещенный,,Смежные,"Пермский край, Пермь, Ветлужская ул., 95",5.0,р-н Дзержинский,Кирпичный,,4.0,нет,нет,,,,,,Газ,Открытая во дворе,
